instance_id,dataset,model,ground_truth_label,predicted_label,confidence,correct,model_refused,prompt_tokens,response_tokens,prompt_hash,jaccard_H_R,jaccard_H_CF,jaccard_H_RO,jaccard_R_CF,jaccard_R_RO,jaccard_CF_RO,overlap_H_R,overlap_H_CF,overlap_H_RO,overlap_R_CF,overlap_R_RO,overlap_CF_RO,rbo_H_RO,kendall_H_RO,normalized_kendall_H_RO,ecs,ecs_overlap,ecs_random,ecs_lift,ecs_random_weighted,ecs_lift_weighted,ecs_extraction_rationale,ecs_extraction_perturbation,ecs_primary_pairs,ecs_adj,ecs_adj_er,ecs_adj_ep,ecs_adj_rp,ecs_adj_n_components,ecs_adj_complete,n_degenerate_pairs,cf_flip_verified,cf_valid_first_attempt,cf_corrected,ro_self_corrected,cf_actual_label,highlighting_parsed,rationale_parsed,counterfactual_parsed,rank_ordering_parsed,cc3_size,cc4_size
ag_news_test_003796,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Business,Sci/Tech,0.95,False,False,1636,429,d0f694ea81775b10,0.45454545454545453,,0.625,,0.3,,0.625,,1.0,,0.6,,0.24256561339285712,0.0,0.5,0.37727272727272726,0.6125,0.1609479541292055,0.21632477314352175,0.1768240044677559,0.20044872280497136,0.37727272727272726,,2,0.334024651715608,0.334024651715608,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
ag_news_test_002873,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Business,Business,0.95,True,False,1590,418,1d2b82039e416b33,0.25,,0.5714285714285714,,0.4,,0.6666666666666666,,1.0,,0.6666666666666666,,0.407775057142857,0.6666666666666669,0.8333333333333335,0.325,0.6666666666666666,0.11205555555555571,0.2129444444444443,0.12157460317460317,0.20342539682539684,0.325,,2,0.4411868434922811,0.4411868434922811,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_002291,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1532,345,7dfaf34897560923,0.42857142857142855,,0.6,,0.25,,0.75,,0.75,,0.5,,0.20616299999999996,0.6666666666666669,0.8333333333333335,0.3392857142857143,0.625,0.14386507936507897,0.19542063492063533,0.15206249999999888,0.18722321428571542,0.3392857142857143,,2,0.3788330534221501,0.3788330534221501,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_003454,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,World,World,0.98,True,False,1934,478,3c62430b0a572f70,0.5,,0.5,,0.6666666666666666,,0.8,,0.8,,0.8,,0.44789705714285705,1.0,1.0,0.5833333333333333,0.8,0.16089478715728456,0.4224385461760487,0.1780345057720022,0.40529882756133107,0.5833333333333333,,2,0.6073896137083876,0.6073896137083876,,,1,False,0,False,False,False,True,,True,True,False,True,3,3
ag_news_test_000788,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Business,Business,0.98,True,False,2393,578,1abb997e9f1de140,0.4444444444444444,,0.625,,0.6666666666666666,,0.8,,1.0,,0.8,,0.41338262767857137,0.7999999999999999,0.8999999999999999,0.5555555555555556,0.8,0.126097610028862,0.4294579455266936,0.1637475649350659,0.39180799062048965,0.5555555555555556,,2,0.6276894881268953,0.6276894881268953,,,1,False,0,False,False,False,False,Business,True,True,False,True,4,4
ag_news_test_000557,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sci/Tech,Sci/Tech,0.98,True,False,1338,301,c14845c7ad6bc09d,0.3333333333333333,,0.42857142857142855,,0.14285714285714285,,0.6666666666666666,,0.6,,0.3333333333333333,,0.17481599999999994,,,0.23809523809523808,0.5,0.14719761904761952,0.09089761904761856,0.16877857142857292,0.06931666666666517,0.23809523809523808,,2,0.202249297094658,0.202249297094658,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_000683,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,World,World,0.98,True,False,1877,586,b3554190b7162ed3,,,0.2727272727272727,,,,,,1.0,,,,0.25375861027987007,,,,,,,,,,,0,,,,,0,False,0,False,False,False,False,,True,False,False,True,0,0
ag_news_test_000240,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1641,437,8b666914e909e2f7,0.6666666666666666,0.25,0.625,0.2727272727272727,0.7142857142857143,0.3333333333333333,0.8571428571428571,0.42857142857142855,1.0,0.42857142857142855,1.0,0.6,0.25122412767857144,-0.39999999999999997,0.30000000000000004,0.44740259740259747,0.6628571428571429,0.16344948329448228,0.2839531141081152,0.19608179875679657,0.2513207986458009,0.6904761904761905,0.29166666666666663,4,0.3955855638850338,0.8492338523830363,0.2154683062473459,0.12205453302471911,3,True,0,True,True,False,False,Business,True,True,True,True,5,3
ag_news_test_002793,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sports,Sports,0.98,True,False,1674,435,a583c29a6dd1ec26,0.14285714285714285,,0.42857142857142855,,0.3333333333333333,,1.0,,1.0,,1.0,,0.39034154285714273,,,0.23809523809523808,1.0,0.048404761904761756,0.18969047619047633,0.05589285714285684,0.18220238095238123,0.23809523809523808,,2,1.0,1.0,,,1,False,1,False,False,False,False,,True,True,False,True,1,1
ag_news_test_002559,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,World,World,0.98,True,False,1984,409,90e59b20ad0539a4,0.3,,0.5,,0.25,,0.5,,1.0,,0.6666666666666666,,0.36756549999999993,,,0.275,0.5833333333333333,0.213683946608948,0.06131605339105203,0.2172478896103907,0.05775211038960931,0.275,,2,0.1958031226991701,0.1958031226991701,,,1,False,0,False,False,False,False,World,True,True,False,True,2,2
ag_news_test_003367,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,World,World,0.95,True,False,1627,414,56cdb3dc8f4338cb,0.2222222222222222,0.0,0.2,0.0,0.2857142857142857,0.0,0.5,0.0,0.4,0.0,0.5,0.0,0.19656102857142854,,,0.10158730158730159,0.2,0.09421400793650836,0.007373293650793228,0.09755472222222265,0.004032579365078934,0.25396825396825395,0.0,4,-0.1486354432323401,0.17790319411250344,-0.3571428571428571,-0.26666666666666666,3,True,1,True,True,False,False,Sci/Tech,True,True,True,True,1,0
ag_news_test_003257,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sci/Tech,Sci/Tech,0.98,True,False,1742,460,71c893f4743e0694,0.3076923076923077,,0.5,,0.25,,0.5714285714285714,,0.8,,0.6,,0.22593355714285712,-0.3333333333333334,0.33333333333333326,0.27884615384615385,0.5857142857142856,0.2006563446969713,0.07818980914918255,0.2181548680486195,0.060691285797534356,0.27884615384615385,,2,0.19934180225254633,0.19934180225254633,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
ag_news_test_006888,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sports,Sports,0.98,True,False,1898,517,c6f3d2bb161a278f,0.1,,0.625,,0.14285714285714285,,0.3333333333333333,,1.0,,0.3333333333333333,,0.2643461276785714,-0.39999999999999997,0.30000000000000004,0.12142857142857143,0.3333333333333333,0.09146517857142772,0.02996339285714371,0.10086617063491982,0.02056240079365161,0.12142857142857143,,2,0.05770468017797661,0.05770468017797661,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_006953,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sci/Tech,Sci/Tech,0.98,True,False,1454,346,fcdb43750da9cf8c,0.5714285714285714,,0.5714285714285714,,1.0,,0.8,,0.8,,1.0,,0.27252899999999997,0.3333333333333334,0.6666666666666667,0.7857142857142857,0.9,0.19665615079365145,0.5890581349206343,0.20561845238095308,0.5800958333333326,0.7857142857142857,,2,0.7920559177364069,0.7920559177364069,,,1,False,0,False,False,False,False,,True,True,False,True,4,4
ag_news_test_004405,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sports,Sports,0.98,True,False,2290,555,997e75e6d37ba94b,0.125,,0.3,,0.2,,1.0,,0.6,,1.0,,0.33193067660714276,,,0.1625,1.0,0.040356250000000156,0.12214374999999986,0.040293750000000156,0.12220624999999985,0.1625,,2,1.0,1.0,,,1,False,1,False,False,False,False,Sports,True,True,False,True,1,1
ag_news_test_000492,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sports,Sports,0.99,True,False,1595,415,11a09d06ee7a89ed,0.4444444444444444,,0.5,,0.8333333333333334,,0.6666666666666666,,0.8,,1.0,,0.421122057142857,0.6666666666666669,0.8333333333333335,0.6388888888888888,0.8333333333333333,0.21112506313131665,0.4277638257575722,0.22067468434343834,0.4182142045454505,0.6388888888888888,,2,0.6710199398119929,0.6710199398119929,,,1,False,0,False,False,False,False,,True,True,False,True,4,4
ag_news_test_006762,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sci/Tech,World,0.95,False,False,1715,520,703d0e5409ffb03f,0.4444444444444444,,0.4444444444444444,,0.25,,0.8,,0.8,,0.4,,0.37181190214285714,0.6666666666666669,0.8333333333333335,0.3472222222222222,0.6000000000000001,0.12968670634920826,0.21753551587301395,0.16166822691197774,0.18555399531024447,0.3472222222222222,,2,0.38883969590833695,0.38883969590833695,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
ag_news_test_004772,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sports,Sports,0.98,True,False,2318,536,b98438184fce91e5,,,0.625,,,,,,1.0,,,,0.3002606276785714,0.19999999999999998,0.6,,,,,,,,,0,,,,,0,False,0,False,False,False,False,Sports,True,False,False,True,0,0
ag_news_test_002022,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,World,World,0.98,True,False,2356,558,0e31a15b0d4b24b3,0.3333333333333333,,0.3,,0.5,,0.75,,0.6,,0.75,,0.17305267660714282,,,0.41666666666666663,0.75,0.11265292207792199,0.30401374458874464,0.1209028679653676,0.29576379870129904,0.41666666666666663,,2,0.5644283054034398,0.5644283054034398,,,1,False,0,False,False,False,False,World,True,True,False,True,2,2
ag_news_test_000697,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,World,World,0.98,True,False,1846,553,307edbf0e8347f15,0.1111111111111111,,0.5555555555555556,,0.2,,1.0,,1.0,,1.0,,0.3055017471428571,0.0,0.5,0.15555555555555556,1.0,0.037816666666667074,0.11773888888888848,0.04015000000000048,0.11540555555555508,0.15555555555555556,,2,1.0,1.0,,,1,False,1,False,False,False,False,,True,True,False,True,1,1
ag_news_test_004983,ag_news,deepseek.v3-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,2051,495,d090938e39303f01,0.18181818181818182,0.5714285714285714,0.375,0.1111111111111111,0.25,0.3333333333333333,0.3333333333333333,1.0,0.75,0.25,0.5,0.5,0.18699454285714281,,,0.28953823953823954,0.5166666666666666,0.16664778138528186,0.12289045815295768,0.19133006132756208,0.09820817821067745,0.2159090909090909,0.45238095238095233,4,0.19809298529881902,0.06564467094653989,0.6165034134758088,-0.08786912852589165,3,True,0,True,False,True,False,Business,True,True,True,True,3,1
ag_news_test_001223,ag_news,deepseek.v3-v1:0,Business,Business,0.95,True,False,1671,494,9d013e566f583003,0.2857142857142857,1.0,0.5714285714285714,0.2857142857142857,0.2,0.5714285714285714,1.0,1.0,1.0,1.0,0.5,1.0,0.3077085571428571,0.3333333333333334,0.6666666666666667,0.4685714285714285,0.9,0.12374848235098242,0.3448229462204461,0.1279022854922857,0.34066914307914287,0.24285714285714285,0.7857142857142857,4,0.8812217194570136,0.6436651583710407,1.0,1.0,3,True,0,True,True,False,False,Sports,True,True,True,True,5,1
ag_news_test_003283,ag_news,deepseek.v3-v1:0,Sports,Sports,0.95,True,False,1846,538,6b8688d9df4228aa,0.09090909090909091,0.3333333333333333,0.3,0.2,0.4,0.4,0.3333333333333333,1.0,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2776265836071428,,,0.28484848484848485,0.5999999999999999,0.09508181818181813,0.18976666666666672,0.14222545454545243,0.14262303030303242,0.24545454545454548,0.3666666666666667,4,0.35387967883105725,0.1938727110685766,0.7357373787615021,0.132028946663093,3,True,0,True,True,False,False,Business,True,True,True,True,2,1
ag_news_test_002300,ag_news,deepseek.v3-v1:0,World,Business,0.95,False,False,1606,450,35784201bb6c9372,0.25,0.4,0.42857142857142855,0.25,0.2,0.42857142857142855,0.6666666666666666,0.5714285714285714,1.0,0.6666666666666666,0.3333333333333333,1.0,0.14580604285714283,,,0.3057142857142857,0.6476190476190476,0.1344967760017764,0.17121750971250932,0.19101640470640185,0.11469788100788386,0.225,0.41428571428571426,4,0.4377711377233118,0.271278391305,0.6202847175229902,0.4217503043419451,3,True,0,True,True,False,False,Sports,True,True,True,True,4,1
ag_news_test_000981,ag_news,deepseek.v3-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1917,449,738fa585e9337bf6,0.6,,0.5,,0.75,,1.0,,0.75,,1.0,,0.23804099999999995,,,0.675,1.0,0.15445476190476262,0.5205452380952375,0.2531267857142865,0.42187321428571356,0.675,,2,1.0,1.0,,,1,False,0,False,False,False,False,Sci/Tech,True,True,False,True,3,3
ag_news_test_003796,ag_news,deepseek.v3-v1:0,Business,Sci/Tech,0.95,False,False,1675,526,d0f694ea81775b10,0.6,0.6,0.625,0.3333333333333333,0.4444444444444444,0.625,0.75,0.75,1.0,0.5,0.8,1.0,0.2820356276785714,0.39999999999999997,0.7,0.5205555555555555,0.76,0.16538580253080362,0.35516975302475196,0.23438762681762718,0.2861679287379284,0.5222222222222221,0.6125,4,0.5038073770671746,0.570750566168631,0.7555395919306676,0.18513197310222512,3,True,0,True,True,False,False,Business,True,True,True,True,5,4
ag_news_test_002873,ag_news,deepseek.v3-v1:0,Business,Business,0.95,True,False,2068,523,1d2b82039e416b33,0.25,0.25,0.42857142857142855,0.2,0.5,0.2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.39034154285714273,,,0.27999999999999997,0.5333333333333333,0.10320777777777783,0.17679222222222213,0.12974984126984013,0.15025015873015984,0.375,0.225,4,0.2760706820675982,0.4361271766297397,0.271278391305,0.12080647826805488,3,True,0,True,False,True,False,Sci/Tech,True,True,True,True,2,1
ag_news_test_002291,ag_news,deepseek.v3-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,2072,502,7dfaf34897560923,0.09090909090909091,0.42857142857142855,0.6,0.16666666666666666,0.2,0.25,0.25,0.75,0.75,0.3333333333333333,0.5,0.5,0.22667499999999996,,,0.22722943722943723,0.4666666666666666,0.1612511599511584,0.06597827727827882,0.18939254634254316,0.03783689088689407,0.14545454545454545,0.3392857142857143,4,0.09468857829041628,-0.02508230726777931,0.3788330534221501,-0.06968501128312192,3,True,0,True,False,True,False,Sports,True,True,True,True,3,0
ag_news_test_003454,ag_news,deepseek.v3-v1:0,World,World,0.95,True,False,1604,445,3c62430b0a572f70,0.5714285714285714,0.08333333333333333,0.5,0.1111111111111111,0.5,0.2222222222222222,1.0,0.16666666666666666,0.8,0.25,0.75,0.4,0.46612205714285704,1.0,1.0,0.2976190476190476,0.5133333333333334,0.15463010461760573,0.14298894300144188,0.24774874098124194,0.04987030663780567,0.5357142857142857,0.15277777777777776,4,0.22886587428438424,0.7761859819075432,-0.035486873952584375,-0.05410148510180596,3,True,0,True,True,False,False,Sci/Tech,True,True,True,True,3,1
ag_news_test_000788,ag_news,deepseek.v3-v1:0,Business,Business,0.95,True,False,1768,526,1abb997e9f1de140,0.25,0.25,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.37181190214285714,0.6666666666666669,0.8333333333333335,0.5,1.0,0.06352444444444502,0.43647555555555495,0.11177555555555559,0.3882244444444444,0.375,0.375,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,Sports,True,True,True,True,2,2
ag_news_test_000557,ag_news,deepseek.v3-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1291,311,c14845c7ad6bc09d,0.16666666666666666,,0.5,,0.2,,0.5,,0.75,,0.5,,0.22004099999999996,,,0.18333333333333335,0.5,0.10767499999999883,0.07565833333333452,0.1270916666666649,0.05624166666666844,0.18333333333333335,,2,0.2183392889588759,0.2183392889588759,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
ag_news_test_000683,ag_news,deepseek.v3-v1:0,World,World,0.95,True,False,1997,694,b3554190b7162ed3,0.0,0.25,0.36363636363636365,0.25,0.0,0.14285714285714285,0.0,0.75,1.0,1.0,0.0,0.25,0.5373448137064935,1.0,1.0,0.12857142857142856,0.4,0.05850613886113949,0.07006528971028907,0.07596290376290417,0.05260852480852439,0.0,0.19642857142857142,4,0.3843302084654033,-0.1538461538461538,0.30683677924236363,1.0,3,True,1,True,True,False,False,Business,True,True,True,True,1,0
ag_news_test_000240,ag_news,deepseek.v3-v1:0,Sci/Tech,Business,0.85,False,False,1446,465,8b666914e909e2f7,0.4444444444444444,,0.375,,0.6,,0.8,,1.0,,1.0,,0.3632776766071428,,,0.5222222222222221,0.9,0.11953405483405574,0.4026881673881664,0.16210992965368076,0.3601122925685414,0.5222222222222221,,2,0.8104846544551201,0.8104846544551201,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
ag_news_test_002793,ag_news,deepseek.v3-v1:0,Sports,Sports,1.0,True,False,2232,578,a583c29a6dd1ec26,0.14285714285714285,0.4,0.42857142857142855,0.0,0.3333333333333333,0.25,1.0,0.5714285714285714,1.0,0.0,1.0,0.6666666666666666,0.31399454285714273,,,0.22523809523809524,0.6476190476190475,0.09622645854145853,0.1290116366966367,0.12749944999444815,0.09773864524364709,0.23809523809523808,0.325,4,0.6655799348469814,1.0,0.3311598696939628,,2,False,2,True,False,True,False,Sci/Tech,True,True,True,True,3,0
ag_news_test_002559,ag_news,deepseek.v3-v1:0,World,World,0.95,True,False,1489,414,90e59b20ad0539a4,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.37740699999999994,1.0,1.0,0.16666666666666666,0.4,0.10605904761904679,0.06060761904761987,0.1127914285714277,0.05387523809523896,0.0,0.41666666666666663,4,0.17203564227534063,-0.38966814916182,1.0,-0.09422492401215805,3,True,0,True,True,False,False,Sports,True,True,True,True,2,0
ag_news_test_003367,ag_news,deepseek.v3-v1:0,World,World,0.95,True,False,2044,526,56cdb3dc8f4338cb,0.2857142857142857,,0.5714285714285714,,0.2,,1.0,,1.0,,0.5,,0.3627750571428571,0.3333333333333334,0.6666666666666667,0.24285714285714285,0.75,0.09054464285714245,0.1523125000000004,0.11335892857142774,0.12949821428571512,0.24285714285714285,,2,0.6361702127659574,0.6361702127659574,,,1,False,0,False,False,False,False,World,True,True,False,True,1,1
ag_news_test_003257,ag_news,deepseek.v3-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,2338,573,71c893f4743e0694,0.1,,0.2222222222222222,,0.3333333333333333,,0.25,,0.5,,0.5,,0.09756102857142857,,,0.21666666666666667,0.375,0.1185705357142853,0.09809613095238137,0.13384861111111146,0.08281805555555521,0.21666666666666667,,2,0.088741845812167,0.088741845812167,,,1,False,0,False,False,False,False,Sci/Tech,True,True,False,True,1,1
ag_news_test_006888,ag_news,deepseek.v3-v1:0,Sports,Sports,0.99,True,False,2440,597,c6f3d2bb161a278f,0.1111111111111111,,0.5,,0.2,,0.5,,1.0,,0.5,,0.2866899021428571,-0.3333333333333334,0.33333333333333326,0.15555555555555556,0.5,0.06783055555555634,0.08772499999999922,0.10206666666666682,0.05348888888888874,0.15555555555555556,,2,0.2689899292354628,0.2689899292354628,,,1,False,0,False,False,False,False,Sports,True,True,False,True,1,1
ag_news_test_006953,ag_news,deepseek.v3-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1980,466,fcdb43750da9cf8c,0.4444444444444444,,0.6666666666666666,,0.375,,0.6666666666666666,,1.0,,0.75,,0.27252899999999997,0.0,0.5,0.4097222222222222,0.7083333333333333,0.21484740259740648,0.19487481962481573,0.24340021645022009,0.16632200577200212,0.4097222222222222,,2,0.4067507044758616,0.4067507044758616,,,1,False,0,False,False,False,False,Sci/Tech,True,True,False,True,3,3
ag_news_test_004405,ag_news,deepseek.v3-v1:0,Sports,Sports,0.99,True,False,2273,620,997e75e6d37ba94b,0.0,,0.3333333333333333,,0.25,,0.0,,0.75,,1.0,,0.3632776766071428,,,0.125,0.5,0.039781250000000004,0.08521875,0.043,0.082,0.125,,2,1.0,1.0,,,1,False,1,False,False,False,False,Sports,True,True,False,True,0,0
ag_news_test_000492,ag_news,deepseek.v3-v1:0,Sports,Sports,1.0,True,False,1623,466,11a09d06ee7a89ed,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5,0.5,0.6,1.0,1.0,1.0,0.75,0.75,0.75,0.3028970571428571,0.0,0.5,0.5771428571428572,0.85,0.16389078643578564,0.41325207070707154,0.19897290043289945,0.37816995670995773,0.6071428571428572,0.5857142857142856,4,0.6904685675680794,0.7678761717268409,0.7677771875237156,0.5357523434536817,3,True,0,True,True,False,False,Business,True,True,True,True,5,2
ag_news_test_006762,ag_news,deepseek.v3-v1:0,Sci/Tech,World,0.85,False,False,2611,652,703d0e5409ffb03f,0.375,0.2,0.2,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16351845107142857,,,0.2483333333333333,0.5333333333333333,0.09440104978354945,0.15393228354978383,0.11597365440115326,0.13235967893218004,0.2708333333333333,0.26666666666666666,4,0.30945985603528664,0.5642263341378385,0.23570056569234418,0.1284526682756771,3,True,0,True,False,True,True,Sports,True,True,True,True,3,0
ag_news_test_004772,ag_news,deepseek.v3-v1:0,Sports,Sports,0.99,True,False,2268,599,b98438184fce91e5,0.1111111111111111,,0.3333333333333333,,0.2,,0.5,,0.75,,0.5,,0.21449716232142854,,,0.15555555555555556,0.5,0.0820652777777783,0.07349027777777725,0.10389444444444462,0.051661111111110936,0.15555555555555556,,2,0.2280072649373632,0.2280072649373632,,,1,False,0,False,False,False,False,Sports,True,True,False,True,1,1
ag_news_test_002022,ag_news,deepseek.v3-v1:0,World,World,0.95,True,False,2246,623,0e31a15b0d4b24b3,0.2,,0.625,,0.2857142857142857,,0.5,,1.0,,0.5,,0.3133826276785714,0.6,0.8,0.24285714285714285,0.5,0.11265292207792199,0.13020422077922086,0.12436084956709878,0.11849629329004407,0.24285714285714285,,2,0.23441806080988234,0.23441806080988234,,,1,False,0,False,False,False,False,World,True,True,False,True,2,2
ag_news_test_000697,ag_news,deepseek.v3-v1:0,World,World,0.95,True,False,1891,655,307edbf0e8347f15,,0.2727272727272727,0.4444444444444444,,,0.125,,0.6,1.0,,,0.25,0.3959802781428571,0.6666666666666669,0.8333333333333335,0.19886363636363635,0.425,0.12077933871683794,0.07808429764679842,0.12750694375069332,0.07135669261294303,,0.19886363636363635,2,0.17629569269246523,,0.17629569269246523,,1,False,0,True,True,False,False,Sports,True,False,True,True,1,1
